Date,Branch,Product_Type,Channel,Customer_Segment,New_Accounts,Closures,Transactions,Revenue,Avg_Balance,Customer_Complaints,Cost_per_Account,Total_Cost,NPA_%,Churn_Rate_%
9/7/2024,Tambaram,Loan,Internet Banking,SME,3,0,22,276.95,325477.1,1,953,2859,1.28,0
9/7/2024,Guindy,Savings,Mobile App,Retail,4,1,26,625.82,457247.92,1,170,680,0,20
9/7/2024,Guindy,Current,Internet Banking,Retail,4,0,26,841.99,207664.16,0,650,2600,0,0
9/7/2024,Guindy,FD,Mobile App,SME,0,0,33,1566.29,110732.39,0,606,0,0,0
9/7/2024,Guindy,RD,Mobile App,SME,2,0,28,911.61,187733.33,1,963,1926,0,0
9/7/2024,Guindy,Loan,Internet Banking,Corporate,1,1,20,1313.6,25532.22,3,226,226,5.74,50
9/7/2024,Nungambakkam,Savings,Branch Visit,SME,6,2,21,1074.77,201061.23,0,843,5058,0,28.57
9/7/2024,Nungambakkam,Current,Mobile App,Corporate,3,1,26,648.26,349162.2,0,485,1455,0,25
9/7/2024,Nungambakkam,FD,Branch Visit,Corporate,2,0,28,961.87,166988.25,0,928,1856,0,0
9/7/2024,Nungambakkam,RD,Internet Banking,Corporate,1,0,33,520.38,369286.57,0,799,799,0,0
9/7/2024,Nungambakkam,Loan,Branch Visit,Retail,2,0,23,1111.62,441358.47,0,839,1678,2.15,0
9/8/2024,T Nagar,Savings,Branch Visit,Corporate,2,0,25,2479.04,264081.07,1,472,944,0,0
9/8/2024,T Nagar,Current,Branch Visit,SME,2,0,24,1251.96,448311.44,0,826,1652,0,0
9/8/2024,T Nagar,FD,Mobile App,Corporate,3,3,22,351.18,424164.58,0,831,2493,0,75
9/8/2024,T Nagar,RD,Internet Banking,Retail,2,1,28,1900.03,469293.82,0,648,1296,0,33.33
9/8/2024,T Nagar,Loan,Branch Visit,Retail,1,0,23,1168.73,122152.65,1,542,542,5.84,0
9/8/2024,Anna Nagar,Savings,Internet Banking,Retail,3,1,28,2382.53,441157.53,2,584,1752,0,25
9/8/2024,Anna Nagar,Current,Branch Visit,SME,7,0,26,1877.42,426268.36,0,258,1806,0,0
9/8/2024,Anna Nagar,FD,Mobile App,Corporate,1,1,29,932.69,56618.4,0,780,780,0,50
9/8/2024,Anna Nagar,RD,Mobile App,Corporate,5,2,30,409.33,32909.33,0,528,2640,0,33.33
9/8/2024,Anna Nagar,Loan,Mobile App,Retail,3,1,31,1667.78,472025.82,1,796,2388,0.37,25
9/8/2024,Velachery,Savings,Branch Visit,Retail,4,1,25,755.23,121675.07,0,220,880,0,20
9/8/2024,Velachery,Current,Branch Visit,Corporate,3,1,28,732.15,214280.65,0,172,516,0,25
9/8/2024,Velachery,FD,Mobile App,SME,2,0,21,1718.1,73132.1,0,785,1570,0,0
9/8/2024,Velachery,RD,Branch Visit,Retail,1,0,31,2381.53,496009.7,0,419,419,0,0
9/8/2024,Velachery,Loan,Internet Banking,Retail,1,0,25,1615.12,34043.39,0,372,372,2.15,0
9/8/2024,Adyar,Savings,Mobile App,Corporate,2,1,40,2673.5,316069.52,0,793,1586,0,33.33
9/8/2024,Adyar,Current,Branch Visit,Corporate,3,0,24,737.62,116166.16,0,801,2403,0,0
9/8/2024,Adyar,FD,Mobile App,SME,4,1,27,608.16,469441.34,0,758,3032,0,20
9/8/2024,Adyar,RD,Internet Banking,Retail,6,0,25,1648.95,317405.44,0,999,5994,0,0
9/8/2024,Adyar,Loan,Internet Banking,SME,3,0,25,1728.34,301837.97,0,197,591,2.57,0
9/8/2024,Tambaram,Savings,Internet Banking,Corporate,3,0,24,659.53,72711.41,2,309,927,0,0
9/8/2024,Tambaram,Current,Mobile App,Retail,0,0,32,2543.33,461225.48,0,264,0,0,0
9/8/2024,Tambaram,FD,Mobile App,Corporate,1,0,28,1287.31,270822.93,0,905,905,0,0
9/8/2024,Tambaram,RD,Branch Visit,Corporate,2,0,28,474.05,333426.76,0,502,1004,0,0
9/8/2024,Tambaram,Loan,Internet Banking,Corporate,3,1,24,1170.41,437166.72,0,430,1290,4.39,25
9/8/2024,Guindy,Savings,Internet Banking,Corporate,5,3,17,538.81,65029.19,1,659,3295,0,50
9/8/2024,Guindy,Current,Branch Visit,SME,5,2,18,1468.4,435981.99,0,224,1120,0,33.33
9/8/2024,Guindy,FD,Branch Visit,Retail,3,2,19,1379.83,336098.31,1,607,1821,0,50
9/8/2024,Guindy,RD,Internet Banking,Retail,4,0,32,2257.83,86393.01,0,564,2256,0,0
9/8/2024,Guindy,Loan,Internet Banking,Corporate,7,1,26,1506.63,337104.96,0,150,1050,2.07,12.5
9/8/2024,Nungambakkam,Savings,Branch Visit,SME,6,2,25,2084.4,361992.87,0,942,5652,0,28.57
9/8/2024,Nungambakkam,Current,Branch Visit,Corporate,3,1,20,738.68,57972.21,0,636,1908,0,25
9/8/2024,Nungambakkam,FD,Branch Visit,SME,2,0,31,2086.77,465832.95,0,821,1642,0,0
9/8/2024,Nungambakkam,RD,Internet Banking,SME,4,2,32,501.17,191665.07,1,357,1428,0,40
9/8/2024,Nungambakkam,Loan,Mobile App,Retail,4,1,25,850.9,100349,1,610,2440,2.36,20
9/9/2024,T Nagar,Savings,Branch Visit,Corporate,2,0,19,1587.42,481782.75,0,624,1248,0,0
9/9/2024,T Nagar,Current,Internet Banking,SME,3,1,24,2181.78,309149,0,440,1320,0,25
9/9/2024,T Nagar,FD,Internet Banking,Retail,3,1,23,601.57,318286.23,0,735,2205,0,25
9/9/2024,T Nagar,RD,Branch Visit,Corporate,0,0,30,343.07,134471.71,0,234,0,0,0
9/9/2024,T Nagar,Loan,Branch Visit,SME,0,0,17,1528,91519.24,0,362,0,2.29,0
9/9/2024,Anna Nagar,Savings,Mobile App,Retail,4,0,30,1059.43,139265.23,0,275,1100,0,0
9/9/2024,Anna Nagar,Current,Mobile App,Corporate,2,1,22,848.44,334487.31,0,777,1554,0,33.33
9/9/2024,Anna Nagar,FD,Branch Visit,Corporate,6,2,23,1486.53,37437.5,0,662,3972,0,28.57
9/9/2024,Anna Nagar,RD,Mobile App,Corporate,3,1,34,1635.52,288519.9,0,260,780,0,25
9/9/2024,Anna Nagar,Loan,Branch Visit,SME,3,0,33,1831.04,412222.35,0,338,1014,2.17,0
9/9/2024,Velachery,Savings,Mobile App,Retail,4,0,25,2485.97,274447.09,0,923,3692,0,0
9/9/2024,Velachery,Current,Mobile App,Retail,2,0,24,1613.05,196656.57,0,470,940,0,0
9/9/2024,Velachery,FD,Branch Visit,Corporate,4,1,18,1175.02,127169.05,0,371,1484,0,20
9/9/2024,Velachery,RD,Internet Banking,SME,7,1,24,804.79,481490.15,0,118,826,0,12.5
9/9/2024,Velachery,Loan,Mobile App,SME,4,0,36,3359.63,499185.76,0,455,1820,0.44,0
9/9/2024,Adyar,Savings,Mobile App,SME,5,0,26,1979.65,312226.83,1,392,1960,0,0
9/9/2024,Adyar,Current,Internet Banking,Corporate,4,1,34,3014.16,300353.15,0,177,708,0,20
9/9/2024,Adyar,FD,Mobile App,Corporate,3,0,17,206.06,442745.3,1,248,744,0,0
9/9/2024,Adyar,RD,Internet Banking,Corporate,3,0,30,1414.5,29343.92,0,405,1215,0,0
9/9/2024,Adyar,Loan,Internet Banking,Corporate,2,0,26,535.46,491917.73,0,415,830,0.75,0
9/9/2024,Tambaram,Savings,Mobile App,Corporate,3,2,16,568.51,103579.66,1,122,366,0,50
9/9/2024,Tambaram,Current,Branch Visit,Corporate,2,0,26,545.31,220659.96,1,994,1988,0,0
9/9/2024,Tambaram,FD,Branch Visit,Corporate,2,0,25,1534.15,223472.44,1,303,606,0,0
9/9/2024,Tambaram,RD,Internet Banking,Corporate,5,2,27,1415.22,92014.68,0,486,2430,0,33.33
9/9/2024,Tambaram,Loan,Branch Visit,SME,3,1,20,591.58,484067.28,1,173,519,5.96,25
9/9/2024,Guindy,Savings,Mobile App,Corporate,3,0,29,2680.82,184395.9,0,839,2517,0,0
9/9/2024,Guindy,Current,Internet Banking,Retail,3,1,18,225.22,101309.68,0,143,429,0,25
9/9/2024,Guindy,FD,Branch Visit,SME,0,0,28,2489.39,454751.91,0,746,0,0,0
9/9/2024,Guindy,RD,Internet Banking,SME,3,0,22,467.94,460779.99,1,434,1302,0,0
9/9/2024,Guindy,Loan,Internet Banking,Corporate,5,0,23,1952.19,255521.74,0,601,3005,0.06,0
9/9/2024,Nungambakkam,Savings,Branch Visit,Retail,6,0,39,2458.44,301923.21,2,613,3678,0,0
9/9/2024,Nungambakkam,Current,Internet Banking,Corporate,4,0,17,1307.18,240064.45,0,699,2796,0,0
9/9/2024,Nungambakkam,FD,Internet Banking,Corporate,1,0,29,1917.01,170346.88,0,282,282,0,0
9/9/2024,Nungambakkam,RD,Internet Banking,Corporate,2,0,25,958.29,414396.08,0,695,1390,0,0
9/9/2024,Nungambakkam,Loan,Branch Visit,Corporate,1,1,29,938.51,207532.5,0,801,801,2.45,50
9/10/2024,T Nagar,Savings,Branch Visit,SME,4,1,26,2054.25,324259.91,0,795,3180,0,20
9/10/2024,T Nagar,Current,Internet Banking,Retail,4,0,24,366.24,48348.81,0,255,1020,0,0
9/10/2024,T Nagar,FD,Branch Visit,Retail,4,0,24,2224.97,296397.76,1,910,3640,0,0
9/10/2024,T Nagar,RD,Internet Banking,Corporate,3,0,25,1037.62,416050.84,0,127,381,0,0
9/10/2024,T Nagar,Loan,Mobile App,Retail,5,2,30,1267.67,99819.82,0,660,3300,4.41,33.33
9/10/2024,Anna Nagar,Savings,Branch Visit,SME,5,1,22,630.73,279721.55,0,552,2760,0,16.67
9/10/2024,Anna Nagar,Current,Internet Banking,Corporate,4,3,33,3038.08,487164.21,1,458,1832,0,60
9/10/2024,Anna Nagar,FD,Branch Visit,Retail,2,0,33,1066.23,72204.86,0,505,1010,0,0
9/10/2024,Anna Nagar,RD,Branch Visit,Corporate,2,0,21,1155.77,149727.15,0,527,1054,0,0
9/10/2024,Anna Nagar,Loan,Internet Banking,Corporate,4,2,23,1502.01,191210.95,0,547,2188,2.93,40
9/10/2024,Velachery,Savings,Internet Banking,Corporate,2,1,20,652.97,117785.55,1,191,382,0,33.33
9/10/2024,Velachery,Current,Mobile App,Corporate,3,0,18,784.86,412117.26,1,825,2475,0,0
9/10/2024,Velachery,FD,Internet Banking,SME,3,1,25,2452.32,143276.85,1,578,1734,0,25
9/10/2024,Velachery,RD,Mobile App,SME,4,2,29,1330.45,471310.53,0,162,648,0,40
9/10/2024,Velachery,Loan,Mobile App,Corporate,0,0,24,1989.58,212212.94,0,560,0,3.52,0
9/10/2024,Adyar,Savings,Internet Banking,Retail,3,1,28,1604.63,102351.26,1,970,2910,0,25
9/10/2024,Adyar,Current,Branch Visit,SME,3,0,26,1402.59,483205.06,0,558,1674,0,0
9/10/2024,Adyar,FD,Mobile App,Corporate,3,1,22,1611.41,104628.87,0,370,1110,0,25
9/10/2024,Adyar,RD,Internet Banking,Corporate,4,0,28,2423.47,145038.77,0,208,832,0,0
9/10/2024,Adyar,Loan,Branch Visit,SME,1,0,38,3295.04,189644.39,0,445,445,4.71,0
9/10/2024,Tambaram,Savings,Mobile App,Retail,8,0,29,2861.83,349993.46,0,479,3832,0,0
9/10/2024,Tambaram,Current,Mobile App,Retail,4,1,28,702.98,432702.16,1,785,3140,0,20
9/10/2024,Tambaram,FD,Internet Banking,Corporate,2,0,36,638.07,410098.83,0,185,370,0,0
9/10/2024,Tambaram,RD,Branch Visit,Retail,7,1,36,1746.57,164240.46,1,747,5229,0,12.5
9/10/2024,Tambaram,Loan,Branch Visit,Retail,2,0,22,1730.45,55793.25,1,267,534,4.1,0
9/10/2024,Guindy,Savings,Internet Banking,Retail,5,1,23,1233.94,357604.27,1,269,1345,0,16.67
9/10/2024,Guindy,Current,Internet Banking,Retail,3,0,27,786.31,425383.56,0,549,1647,0,0
9/10/2024,Guindy,FD,Internet Banking,SME,8,2,31,674.19,199511.06,0,667,5336,0,22.22
9/10/2024,Guindy,RD,Mobile App,Corporate,1,1,22,1576.6,81382.09,0,157,157,0,50
9/10/2024,Guindy,Loan,Branch Visit,Corporate,3,1,25,1827.14,143743.83,0,964,2892,0.4,25
9/10/2024,Nungambakkam,Savings,Branch Visit,SME,0,0,26,260.26,360149.53,0,477,0,0,0
9/10/2024,Nungambakkam,Current,Branch Visit,SME,5,1,25,921.63,442480.17,0,586,2930,0,16.67
9/10/2024,Nungambakkam,FD,Internet Banking,Corporate,5,0,26,1361.2,438122.8,0,798,3990,0,0
9/10/2024,Nungambakkam,RD,Branch Visit,SME,2,0,27,2508.23,164482.21,0,215,430,0,0
9/10/2024,Nungambakkam,Loan,Mobile App,Corporate,2,0,31,1674.56,149297.57,1,441,882,0.19,0
9/11/2024,T Nagar,Savings,Internet Banking,Retail,2,0,23,1442.09,188995.44,0,808,1616,0,0
9/11/2024,T Nagar,Current,Mobile App,SME,2,0,24,1494.82,453985.5,1,936,1872,0,0
9/11/2024,T Nagar,FD,Branch Visit,SME,4,0,19,547.36,149500.64,0,156,624,0,0
9/11/2024,T Nagar,RD,Branch Visit,SME,3,1,33,1747.12,236028.28,1,530,1590,0,25
9/11/2024,T Nagar,Loan,Branch Visit,Corporate,4,2,31,2102.38,100857.41,0,126,504,4.11,40
9/11/2024,Anna Nagar,Savings,Mobile App,Retail,3,0,29,1762.35,133607.5,0,713,2139,0,0
9/11/2024,Anna Nagar,Current,Branch Visit,Corporate,4,1,32,1488.83,261291.24,1,834,3336,0,20
9/11/2024,Anna Nagar,FD,Internet Banking,Retail,4,1,34,1285.69,439011.25,0,788,3152,0,20
9/11/2024,Anna Nagar,RD,Internet Banking,SME,5,2,21,1770.75,184606.94,0,287,1435,0,33.33
9/11/2024,Anna Nagar,Loan,Internet Banking,SME,2,0,29,856.62,86783.23,0,432,864,2.73,0
9/11/2024,Velachery,Savings,Branch Visit,SME,3,0,33,2773.01,34719.89,0,139,417,0,0
9/11/2024,Velachery,Current,Branch Visit,Corporate,7,2,35,945.71,127838.91,0,412,2884,0,25
9/11/2024,Velachery,FD,Branch Visit,Retail,3,1,30,1225.91,432418.09,0,488,1464,0,25
9/11/2024,Velachery,RD,Branch Visit,Corporate,1,0,29,2214.68,344296.66,1,600,600,0,0
9/11/2024,Velachery,Loan,Mobile App,SME,3,0,24,1929.61,491119.29,0,741,2223,2.51,0
9/11/2024,Adyar,Savings,Mobile App,SME,4,2,28,2340.17,386817.58,0,818,3272,0,40
9/11/2024,Adyar,Current,Branch Visit,SME,3,0,32,2023.76,243353.67,0,245,735,0,0
9/11/2024,Adyar,FD,Branch Visit,SME,2,0,30,2137.43,338397.29,0,850,1700,0,0
9/11/2024,Adyar,RD,Branch Visit,SME,3,1,21,1294.42,378773.07,0,359,1077,0,25
9/11/2024,Adyar,Loan,Branch Visit,Corporate,2,0,20,1458.08,27267.79,0,434,868,2.88,0
9/11/2024,Tambaram,Savings,Branch Visit,Corporate,0,0,21,802.01,20408.34,0,948,0,0,0
9/11/2024,Tambaram,Current,Mobile App,SME,3,1,23,408.48,146866.98,0,913,2739,0,25
9/11/2024,Tambaram,FD,Branch Visit,Retail,3,1,33,715.34,471002.94,0,612,1836,0,25
9/11/2024,Tambaram,RD,Internet Banking,Corporate,2,0,23,613.28,64048.75,0,576,1152,0,0
9/11/2024,Tambaram,Loan,Internet Banking,SME,1,1,20,1182.1,26645.46,0,323,323,0.64,50
9/11/2024,Guindy,Savings,Branch Visit,Retail,5,3,35,3228.8,102434.65,0,337,1685,0,50
9/11/2024,Guindy,Current,Branch Visit,Corporate,4,1,27,1687.34,220447.32,2,351,1404,0,20
9/11/2024,Guindy,FD,Internet Banking,SME,2,0,33,968.9,234642.66,1,812,1624,0,0
9/11/2024,Guindy,RD,Branch Visit,Retail,3,1,24,2391.64,116321.19,1,495,1485,0,25
9/11/2024,Guindy,Loan,Branch Visit,Corporate,4,1,23,1329.77,256675.84,1,594,2376,1.5,20
9/11/2024,Nungambakkam,Savings,Internet Banking,SME,1,0,24,730.94,125288.11,3,653,653,0,0
9/11/2024,Nungambakkam,Current,Mobile App,SME,3,0,21,1667.75,232543.97,0,460,1380,0,0
9/11/2024,Nungambakkam,FD,Internet Banking,Retail,3,0,20,1310.06,388468.05,1,303,909,0,0
9/11/2024,Nungambakkam,RD,Mobile App,Retail,3,0,23,2239.76,483930.35,0,356,1068,0,0
9/11/2024,Nungambakkam,Loan,Mobile App,Corporate,2,0,24,360.56,255526.93,0,344,688,4.66,0
9/12/2024,T Nagar,Savings,Branch Visit,Corporate,5,2,17,818.02,464287.53,0,448,2240,0,33.33
9/12/2024,T Nagar,Current,Mobile App,Retail,4,1,36,3557.99,220498.09,0,865,3460,0,20
9/12/2024,T Nagar,FD,Branch Visit,Retail,5,0,24,940.01,384185.42,1,960,4800,0,0
9/12/2024,T Nagar,RD,Internet Banking,SME,6,1,32,2517.54,242030.22,0,207,1242,0,14.29
9/12/2024,T Nagar,Loan,Branch Visit,Corporate,5,2,30,2718.69,214337.72,0,734,3670,3.44,33.33
9/12/2024,Anna Nagar,Savings,Mobile App,Retail,3,1,27,1707.72,171628.83,0,688,2064,0,25
9/12/2024,Anna Nagar,Current,Branch Visit,SME,1,0,20,1089.26,461570.2,0,246,246,0,0
9/12/2024,Anna Nagar,FD,Internet Banking,Corporate,2,0,30,1705.66,419873.69,0,176,352,0,0
9/12/2024,Anna Nagar,RD,Mobile App,Retail,6,2,31,2928.83,446283.87,0,707,4242,0,28.57
9/12/2024,Anna Nagar,Loan,Mobile App,Corporate,1,0,22,1417.75,497848.69,1,349,349,2.79,0
9/12/2024,Velachery,Savings,Mobile App,Corporate,2,0,27,2494.23,294706.14,0,283,566,0,0
9/12/2024,Velachery,Current,Branch Visit,Retail,5,2,18,268.15,359583.55,0,707,3535,0,33.33
9/12/2024,Velachery,FD,Mobile App,Retail,0,0,28,698.63,390063.65,0,729,0,0,0
9/12/2024,Velachery,RD,Branch Visit,Retail,4,0,28,717.77,349542.82,1,261,1044,0,0
9/12/2024,Velachery,Loan,Branch Visit,Retail,3,0,23,694.68,473144.76,0,417,1251,2.76,0
9/12/2024,Adyar,Savings,Mobile App,Retail,2,1,16,191.1,286188.25,0,779,1558,0,33.33
9/12/2024,Adyar,Current,Branch Visit,SME,3,0,20,1968.44,324330.45,1,297,891,0,0
9/12/2024,Adyar,FD,Branch Visit,Retail,1,1,24,573.22,396372.87,0,708,708,0,50
9/12/2024,Adyar,RD,Internet Banking,SME,1,0,24,1690.31,405937.21,2,797,797,0,0
9/12/2024,Adyar,Loan,Branch Visit,Corporate,5,1,21,665.54,78023.69,0,279,1395,5.01,16.67
9/12/2024,Tambaram,Savings,Mobile App,SME,3,1,27,1266.51,161161.61,0,244,732,0,25
9/12/2024,Tambaram,Current,Branch Visit,Corporate,6,3,29,2832.86,151212.94,0,524,3144,0,42.86
9/12/2024,Tambaram,FD,Internet Banking,Retail,4,2,29,1038.53,384609.19,1,108,432,0,40
9/12/2024,Tambaram,RD,Mobile App,Corporate,3,1,31,2126.82,168196.76,1,502,1506,0,25
9/12/2024,Tambaram,Loan,Internet Banking,SME,2,0,19,538.67,339695.04,1,134,268,1.98,0
9/12/2024,Guindy,Savings,Internet Banking,SME,5,0,32,2620.88,328426.51,0,808,4040,0,0
9/12/2024,Guindy,Current,Mobile App,Corporate,7,3,25,1737.25,496966.99,1,185,1295,0,37.5
9/12/2024,Guindy,FD,Internet Banking,Retail,3,1,26,1640.42,457692.21,0,243,729,0,25
9/12/2024,Guindy,RD,Branch Visit,Retail,4,1,23,1249.09,13860.27,0,971,3884,0,20
9/12/2024,Guindy,Loan,Branch Visit,SME,4,1,25,730.52,307404.15,0,633,2532,3.29,20
9/12/2024,Nungambakkam,Savings,Mobile App,Corporate,0,0,32,2483.79,474414.84,0,642,0,0,0
9/12/2024,Nungambakkam,Current,Mobile App,SME,1,0,23,1137.69,347326.32,3,132,132,0,0
9/12/2024,Nungambakkam,FD,Internet Banking,Corporate,2,0,30,2258.78,146510.91,0,316,632,0,0
9/12/2024,Nungambakkam,RD,Internet Banking,Corporate,4,1,19,817.23,57005.45,0,112,448,0,20
9/12/2024,Nungambakkam,Loan,Mobile App,Corporate,3,0,24,467.3,205236.32,0,208,624,4.05,0
9/13/2024,T Nagar,Savings,Mobile App,Corporate,2,1,19,736.73,419943.48,0,171,342,0,33.33
9/13/2024,T Nagar,Current,Internet Banking,SME,2,0,19,452.63,261850.71,1,953,1906,0,0
9/13/2024,T Nagar,FD,Internet Banking,Retail,3,0,23,613.47,240153.86,2,202,606,0,0
9/13/2024,T Nagar,RD,Branch Visit,Retail,1,0,27,1179.14,371838.83,0,803,803,0,0
9/13/2024,T Nagar,Loan,Mobile App,Corporate,7,3,20,451.65,261837.45,0,429,3003,1.28,37.5
9/13/2024,Anna Nagar,Savings,Branch Visit,SME,1,1,26,1010.17,223730.95,0,826,826,0,50
9/13/2024,Anna Nagar,Current,Internet Banking,Corporate,2,0,19,1109.15,427952.49,0,285,570,0,0
9/13/2024,Anna Nagar,FD,Branch Visit,Corporate,1,1,38,2145.3,485032.53,0,145,145,0,50
9/13/2024,Anna Nagar,RD,Mobile App,Corporate,0,0,22,1956.55,72288.86,0,971,0,0,0
9/13/2024,Anna Nagar,Loan,Branch Visit,SME,1,0,25,2203.08,380293.23,0,816,816,0.5,0
9/13/2024,Velachery,Savings,Internet Banking,Corporate,3,1,34,1728.46,49283.41,1,609,1827,0,25
9/13/2024,Velachery,Current,Branch Visit,Corporate,6,1,24,2272.49,103160.74,0,966,5796,0,14.29
9/13/2024,Velachery,FD,Internet Banking,SME,1,0,31,998.69,186701.65,0,407,407,0,0
9/13/2024,Velachery,RD,Internet Banking,SME,3,0,25,1196.34,187146.23,0,536,1608,0,0
9/13/2024,Velachery,Loan,Branch Visit,Corporate,2,1,26,612.87,380589.05,1,111,222,3.29,33.33
9/13/2024,Adyar,Savings,Branch Visit,Retail,2,0,25,358.34,397639.07,0,411,822,0,0
9/13/2024,Adyar,Current,Mobile App,Retail,5,1,23,2007.67,413939.22,0,103,515,0,16.67
9/13/2024,Adyar,FD,Mobile App,Retail,6,2,21,376.59,150622.09,0,810,4860,0,28.57
9/13/2024,Adyar,RD,Branch Visit,SME,2,0,27,2385.42,354086.79,0,738,1476,0,0
9/13/2024,Adyar,Loan,Internet Banking,Corporate,6,0,29,2682.5,97888.89,1,399,2394,1.81,0
9/13/2024,Tambaram,Savings,Internet Banking,Retail,7,0,15,766.86,218105.38,2,120,840,0,0
9/13/2024,Tambaram,Current,Internet Banking,Corporate,3,0,16,227.75,330245.52,0,447,1341,0,0
9/13/2024,Tambaram,FD,Internet Banking,Retail,2,1,23,728.71,73277.18,0,343,686,0,33.33
9/13/2024,Tambaram,RD,Branch Visit,Corporate,5,0,19,1399.16,316818.83,0,325,1625,0,0
9/13/2024,Tambaram,Loan,Branch Visit,SME,4,0,25,1216.47,30428.78,0,292,1168,1.73,0
9/13/2024,Guindy,Savings,Internet Banking,Corporate,2,2,24,1364.53,210059.98,0,452,904,0,66.67
9/13/2024,Guindy,Current,Internet Banking,SME,6,1,20,514.43,336179.2,0,529,3174,0,14.29
9/13/2024,Guindy,FD,Mobile App,SME,3,0,26,892.04,355637.27,0,361,1083,0,0
9/13/2024,Guindy,RD,Internet Banking,SME,3,1,29,1540.72,91318.15,0,143,429,0,25
9/13/2024,Guindy,Loan,Mobile App,Corporate,1,0,27,2276.23,198949.55,0,274,274,1.15,0
9/13/2024,Nungambakkam,Savings,Branch Visit,SME,5,3,24,1759.82,410698.56,0,926,4630,0,50
9/13/2024,Nungambakkam,Current,Mobile App,SME,3,2,28,347.85,380984.04,0,706,2118,0,50
9/13/2024,Nungambakkam,FD,Branch Visit,Corporate,2,1,21,1154.26,346270.78,1,663,1326,0,33.33
9/13/2024,Nungambakkam,RD,Internet Banking,Corporate,3,0,24,1968.78,310125.79,0,239,717,0,0
9/13/2024,Nungambakkam,Loan,Internet Banking,Corporate,3,0,26,1115.8,286068.11,1,444,1332,4.89,0
9/14/2024,T Nagar,Savings,Internet Banking,SME,1,0,19,465.17,233529.46,1,386,386,0,0
9/14/2024,T Nagar,Current,Internet Banking,Corporate,2,1,17,1134.27,387806.68,0,192,384,0,33.33
9/14/2024,T Nagar,FD,Branch Visit,SME,5,1,37,1324.71,226852.46,0,631,3155,0,16.67
9/14/2024,T Nagar,RD,Branch Visit,Corporate,7,1,18,1264.73,469404.09,0,622,4354,0,12.5
9/14/2024,T Nagar,Loan,Mobile App,SME,3,1,20,1951.39,287789.47,0,276,828,3.14,25
9/14/2024,Anna Nagar,Savings,Branch Visit,Retail,4,1,25,1214.18,69656.87,1,551,2204,0,20
9/14/2024,Anna Nagar,Current,Mobile App,SME,4,1,38,3482.13,420831.51,1,500,2000,0,20
9/14/2024,Anna Nagar,FD,Mobile App,Corporate,1,1,26,382.97,364153.84,0,603,603,0,50
9/14/2024,Anna Nagar,RD,Mobile App,SME,3,0,26,1517.36,293355.47,0,544,1632,0,0
9/14/2024,Anna Nagar,Loan,Internet Banking,Corporate,3,1,26,2527.46,274932.54,0,256,768,1.26,25
9/14/2024,Velachery,Savings,Mobile App,Retail,6,2,18,664.1,86729.24,0,704,4224,0,28.57
9/14/2024,Velachery,Current,Mobile App,Corporate,3,0,22,809.8,470181.31,0,494,1482,0,0
9/14/2024,Velachery,FD,Internet Banking,Corporate,3,1,27,1596.08,81365.21,0,690,2070,0,25
9/14/2024,Velachery,RD,Branch Visit,Retail,3,1,26,711.41,232709.24,0,511,1533,0,25
9/14/2024,Velachery,Loan,Mobile App,SME,4,1,22,876.09,72926.77,0,346,1384,3.9,20
9/14/2024,Adyar,Savings,Mobile App,Corporate,4,2,19,1772.48,93850.2,0,355,1420,0,40
9/14/2024,Adyar,Current,Branch Visit,SME,3,0,32,1943.94,221656.43,0,296,888,0,0
9/14/2024,Adyar,FD,Mobile App,SME,3,1,27,1077.77,427791.08,0,726,2178,0,25
9/14/2024,Adyar,RD,Mobile App,SME,1,0,25,807.96,480811.86,1,606,606,0,0
9/14/2024,Adyar,Loan,Mobile App,SME,3,1,31,669.69,280137.2,1,114,342,2.09,25
9/14/2024,Tambaram,Savings,Internet Banking,SME,2,0,25,424.72,335139.52,0,952,1904,0,0
9/14/2024,Tambaram,Current,Mobile App,Retail,3,0,29,2886.24,132474.2,0,339,1017,0,0
9/14/2024,Tambaram,FD,Internet Banking,Retail,0,0,31,1564.4,241964.82,0,185,0,0,0
9/14/2024,Tambaram,RD,Mobile App,Retail,0,0,35,2676.99,408090.83,1,990,0,0,0
9/14/2024,Tambaram,Loan,Branch Visit,Corporate,1,0,26,1515.76,187822.6,0,686,686,2.56,0
9/14/2024,Guindy,Savings,Internet Banking,Retail,3,2,23,1475.34,13461.93,0,165,495,0,50
9/14/2024,Guindy,Current,Internet Banking,SME,5,1,23,1106.04,174519.05,0,620,3100,0,16.67
9/14/2024,Guindy,FD,Internet Banking,SME,1,0,31,2999.5,496553.13,1,378,378,0,0
9/14/2024,Guindy,RD,Internet Banking,SME,4,1,18,923.2,110967.26,0,757,3028,0,20
9/14/2024,Guindy,Loan,Branch Visit,Corporate,4,2,25,2027.91,36464.18,0,355,1420,5.65,40
9/14/2024,Nungambakkam,Savings,Internet Banking,Corporate,3,1,22,2024.16,446905.63,0,281,843,0,25
9/14/2024,Nungambakkam,Current,Internet Banking,SME,3,1,29,1540.25,167599.54,1,294,882,0,25
9/14/2024,Nungambakkam,FD,Internet Banking,SME,3,0,24,667.6,168606.8,0,534,1602,0,0
9/14/2024,Nungambakkam,RD,Branch Visit,Corporate,4,3,22,1885.62,276244.14,1,266,1064,0,60
9/14/2024,Nungambakkam,Loan,Branch Visit,Retail,3,0,26,421.3,149858.17,0,970,2910,0.34,0
